iteration,PG_cost,PGGL_cost
986,7123.0,7075.0
987,7129.0,7074.0
988,7123.0,7089.0
989,7122.0,7064.0
990,7126.0,7065.0
991,7127.0,7066.0
992,7129.0,7085.0
993,7128.0,7071.0
994,7120.0,7075.0
995,7123.0,7065.0
996,7127.0,7069.0
997,7129.0,7078.0
998,7124.0,7075.0
999,7126.0,7065.0
1000,7127.0,7063.0
